0000277-67.2020.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM11/0000277-67.2020.8.17.0001
0004130-83.2016.8.17.0370,/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0004130-83.2016.8.17.0370
0000119-78.2018.8.17.0810,/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0000119-78.2018.8.17.0810
0018449-28.2018.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM10/0018449-28.2018.8.17.0001
0000795-17.2020.8.17.0370,/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0000795-17.2020.8.17.0370
0021360-32.0188.1.70.001/,/TJPE/CAPITAL/CRIMINAL/VCRIM16/0021360-32.0188.1.70.001/
0004381-44.2016.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM01/0004381-44.2016.8.17.0001
0000715-70.2019.8.17.0990,/TJPE/RMR/OLINDA/CRIMINAL/VCRIM01/0000715-70.2019.8.17.0990
0000277-31.2021.8.17.0810,/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0000277-31.2021.8.17.0810
0017090-09.2019.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM15/0017090-09.2019.8.17.0001
0007032-84.2019.8.17.0990,/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0007032-84.2019.8.17.0990
0150671-72.2009.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM03/0150671-72.2009.8.17.0001
0006264-84.2020.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM16/0006264-84.2020.8.17.0001
0002733-67.2015.8.17.0420,/TJPE/RMR/CAMARAGIBE/CIVEL/VCIV02/0002733-67.2015.8.17.0420
0000103-70.2017.8.17.0710,/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000103-70.2017.8.17.0710
0003388-91.2019.8.17.0810,/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0003388-91.2019.8.17.0810
0014592-08.2017.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM01/0014592-08.2017.8.17.0001
0034534-65.2013.8.17.0001,/TJPE/CAPITAL/CIVEL/VCIV23B/0034534-65.2013.8.17.0001
0013022-84.2017.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM01/0013022-84.2017.8.17.0001
0000539-78.2021.8.17.0810,/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0000539-78.2021.8.17.0810
0021453-42.2016.8.17.0810,/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0021453-42.2016.8.17.0810
0000384-75.2021.8.17.0810,/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000384-75.2021.8.17.0810
0007012-19.2020.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM06/0007012-19.2020.8.17.0001
0014287-42.0058.1.70.001/,/TJPE/CAPITAL/CRIMINAL/VCRIM13/0014287-42.0058.1.70.001/
0027069-68.2014.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM07/0027069-68.2014.8.17.0001
0010302-13.2018.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM01/0010302-13.2018.8.17.0001
0000258-68.2020.8.17.0710,/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM01/0000258-68.2020.8.17.0710
0000091-14.2014.8.17.1090,/TJPE/RMR/PAULISTA/CIVEL/VCIV02/0000091-14.2014.8.17.1090
0027541-89.2002.8.17.0001,/TJPE/CAPITAL/FAZENDA/VFAZ02/0027541-89.2002.8.17.0001
0011391-73.2002.8.17.0990,/TJPE/RMR/OLINDA/CRIMINAL/VCRIM02/0011391-73.2002.8.17.0990
0006299-21.2019.8.17.0990,/TJPE/RMR/OLINDA/CRIMINAL/VCRIM01/0006299-21.2019.8.17.0990
0004941-58.2014.8.17.0420,/TJPE/RMR/CAMARAGIBE/CIVEL/VCIV02/0004941-58.2014.8.17.0420
0007059-72.0198.1.70.990/,/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM01/0007059-72.0198.1.70.990/
0004304-73.2015.8.17.0420,/TJPE/RMR/CAMARAGIBE/CIVEL/VCIV02/0004304-73.2015.8.17.0420
0000091-84.2020.8.17.0990,/TJPE/RMR/OLINDA/CRIMINAL/VCRIM01/0000091-84.2020.8.17.0990
0015667-29.2010.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0015667-29.2010.8.17.0001
0005405-79.2018.8.17.0990,/TJPE/RMR/OLINDA/CRIMINAL/VCRIM01/0005405-79.2018.8.17.0990
0004515-03.2018.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM12/0004515-03.2018.8.17.0001
0000010-64.2021.8.17.0970,/TJPE/RMR/MORENO/CRIMINAL/VCRIM/0000010-64.2021.8.17.0970
